"Count","Source","Type","LiveAction","YearMade","PlexTitle","Episode","EpisodeName","StoryTime","PlexId","imdb","tmdb","tvdb"
243,"NBC","Show","True",1969,"Star Trek","3x24","Turnabout Intruder",,"NULL","NULL","NULL","NULL"
244,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x01","Beyond the Farthest Star",,"NULL","NULL","NULL","NULL"
245,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x02","Yesteryear",,"NULL","NULL","NULL","NULL"
246,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x03","One of Our Planets is Missing",,"NULL","NULL","NULL","NULL"
247,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x04","The Lorelei Signal",,"NULL","NULL","NULL","NULL"
248,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x05","More Tribbles, More Troubles",,"NULL","NULL","NULL","NULL"
249,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x06","The Survivor",,"NULL","NULL","NULL","NULL"
250,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x07","The Infinite Vulcan",,"NULL","NULL","NULL","NULL"
251,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x08","The Magicks of Megas-Tu",,"NULL","NULL","NULL","NULL"
252,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x09","Once Upon a Planet",,"NULL","NULL","NULL","NULL"
253,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x10","Mudd's Passion",,"NULL","NULL","NULL","NULL"
254,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x11","The Terratin Incident",,"NULL","NULL","NULL","NULL"
255,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x12","The Time Trap",,"NULL","NULL","NULL","NULL"
256,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x13","The Ambergris Element",,"NULL","NULL","NULL","NULL"
257,"NBC","Show","False",1973,"Star Trek: The Animated Series","1x14","The Slaver Weapon",,"NULL","NULL","NULL","NULL"
258,"NBC","Show","False",1974,"Star Trek: The Animated Series","1x15","The Eye of the Beholder",,"NULL","NULL","NULL","NULL"
259,"NBC","Show","False",1974,"Star Trek: The Animated Series","1x16","The Jihad",,"NULL","NULL","NULL","NULL"
260,"NBC","Show","False",1974,"Star Trek: The Animated Series","2x01","The Pirates of Orion",,"NULL","NULL","NULL","NULL"
261,"NBC","Show","False",1974,"Star Trek: The Animated Series","2x02","Bem",,"NULL","NULL","NULL","NULL"
262,"NBC","Show","False",1974,"Star Trek: The Animated Series","2x03","The Practical Joker",,"NULL","NULL","NULL","NULL"
263,"NBC","Show","False",1974,"Star Trek: The Animated Series","2x04","Albatross",,"NULL","NULL","NULL","NULL"
264,"NBC","Show","False",1974,"Star Trek: The Animated Series","2x05","How Sharper Than a Serpent's Tooth",,"NULL","NULL","NULL","NULL"
265,"NBC","Show","False",1974,"Star Trek: The Animated Series","2x06","The Counter-Clock Incident",,"NULL","NULL","NULL","NULL"
266,,"Film","True",1979,"TOS_FILMS","1","Star Trek: The Motion Picture",,"NULL","NULL","NULL","NULL"
267,,"Film","True",1982,"TOS_FILMS","2","Star Trek II: The Wrath of Khan",,"NULL","NULL","NULL","NULL"
268,,"Film","True",1984,"TOS_FILMS","3","Star Trek III: The Search for Spock",,"NULL","NULL","NULL","NULL"
269,,"Film","True",1986,"TOS_FILMS","4","Star Trek IV: The Voyage Home",,"NULL","NULL","NULL","NULL"
270,,"Film","True",1989,"TOS_FILMS","5","Star Trek V: The Final Frontier",,"NULL","NULL","NULL","NULL"
271,,"Film","True",1991,"TOS_FILMS","6","Star Trek VI: The Undiscovered Country",,"NULL","NULL","NULL","NULL"
272,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x01","Encounter at Farpoint",,"NULL","NULL","NULL","NULL"
273,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x01","Encounter at Farpoint (1)",,"NULL","NULL","NULL","NULL"
274,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x02","Encounter at Farpoint (2)",,"NULL","NULL","NULL","NULL"
275,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x01","Encounter at Farpoint, Part 1",,"NULL","NULL","NULL","NULL"
276,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x02","Encounter at Farpoint, Part 2",,"NULL","NULL","NULL","NULL"
277,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x03","The Naked Now",,"NULL","NULL","NULL","NULL"
278,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x04","Code of Honor",,"NULL","NULL","NULL","NULL"
279,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x05","The Last Outpost",,"NULL","NULL","NULL","NULL"
280,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x06","Where No One Has Gone Before",,"NULL","NULL","NULL","NULL"
281,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x07","Lonely Among Us",,"NULL","NULL","NULL","NULL"
282,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x08","Justice",,"NULL","NULL","NULL","NULL"
283,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x09","The Battle",,"NULL","NULL","NULL","NULL"
284,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x10","Hide and Q",,"NULL","NULL","NULL","NULL"
285,"SYN","Show","True",1987,"Star Trek: The Next Generation","1x11","Haven",,"NULL","NULL","NULL","NULL"
286,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x12","The Big Goodbye",,"NULL","NULL","NULL","NULL"
287,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x13","Datalore",,"NULL","NULL","NULL","NULL"
288,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x14","Angel One",,"NULL","NULL","NULL","NULL"
289,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x15","11001001",,"NULL","NULL","NULL","NULL"
290,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x16","Too Short a Season",,"NULL","NULL","NULL","NULL"
291,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x17","When the Bough Breaks",,"NULL","NULL","NULL","NULL"
292,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x18","Home Soil",,"NULL","NULL","NULL","NULL"
293,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x19","Coming of Age",,"NULL","NULL","NULL","NULL"
294,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x20","Heart of Glory",,"NULL","NULL","NULL","NULL"
295,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x21","The Arsenal of Freedom",,"NULL","NULL","NULL","NULL"
296,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x22","Symbiosis",,"NULL","NULL","NULL","NULL"
297,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x23","Skin of Evil",,"NULL","NULL","NULL","NULL"
298,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x24","We'll Always Have Paris",,"NULL","NULL","NULL","NULL"
299,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x25","Conspiracy",,"NULL","NULL","NULL","NULL"
300,"SYN","Show","True",1988,"Star Trek: The Next Generation","1x26","The Neutral Zone",,"NULL","NULL","NULL","NULL"
301,"SYN","Show","True",1988,"Star Trek: The Next Generation","2x01","The Child",,"NULL","NULL","NULL","NULL"
302,"SYN","Show","True",1988,"Star Trek: The Next Generation","2x02","Where Silence Has Lease",,"NULL","NULL","NULL","NULL"
303,"SYN","Show","True",1988,"Star Trek: The Next Generation","2x03","Elementary, Dear Data",,"NULL","NULL","NULL","NULL"
304,"SYN","Show","True",1988,"Star Trek: The Next Generation","2x04","The Outrageous Okona",,"NULL","NULL","NULL","NULL"
305,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x05","Loud as a Whisper",,"NULL","NULL","NULL","NULL"
306,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x06","The Schizoid Man",,"NULL","NULL","NULL","NULL"
307,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x07","Unnatural Selection",,"NULL","NULL","NULL","NULL"
308,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x08","A Matter of Honor",,"NULL","NULL","NULL","NULL"
309,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x09","The Measure of a Man",,"NULL","NULL","NULL","NULL"
310,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x10","The Dauphin",,"NULL","NULL","NULL","NULL"
311,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x11","Contagion",,"NULL","NULL","NULL","NULL"
312,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x12","The Royale",,"NULL","NULL","NULL","NULL"
313,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x13","Time Squared",,"NULL","NULL","NULL","NULL"
314,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x14","The Icarus Factor",,"NULL","NULL","NULL","NULL"
315,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x15","Pen Pals",,"NULL","NULL","NULL","NULL"
316,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x16","Q Who?",,"NULL","NULL","NULL","NULL"
317,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x16","Q Who",,"NULL","NULL","NULL","NULL"
318,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x17","Samaritan Snare",,"NULL","NULL","NULL","NULL"
319,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x18","Up the Long Ladder",,"NULL","NULL","NULL","NULL"
320,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x19","Manhunt",,"NULL","NULL","NULL","NULL"
321,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x20","The Emissary",,"NULL","NULL","NULL","NULL"
322,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x21","Peak Performance",,"NULL","NULL","NULL","NULL"
323,"SYN","Show","True",1989,"Star Trek: The Next Generation","2x22","Shades of Gray",,"NULL","NULL","NULL","NULL"
324,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x01","Evolution",,"NULL","NULL","NULL","NULL"
325,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x02","The Ensigns of Command",,"NULL","NULL","NULL","NULL"
326,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x03","The Survivors",,"NULL","NULL","NULL","NULL"
327,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x04","Who Watches the Watchers",,"NULL","NULL","NULL","NULL"
328,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x05","The Bonding",,"NULL","NULL","NULL","NULL"
329,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x06","Booby Trap",,"NULL","NULL","NULL","NULL"
330,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x07","The Enemy",,"NULL","NULL","NULL","NULL"
331,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x08","The Price",,"NULL","NULL","NULL","NULL"
332,"SYN","Show","True",1989,"Star Trek: The Next Generation","3x09","The Vengeance Factor",,"NULL","NULL","NULL","NULL"
333,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x10","The Defector",,"NULL","NULL","NULL","NULL"
334,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x11","The Hunted",,"NULL","NULL","NULL","NULL"
335,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x12","The High Ground",,"NULL","NULL","NULL","NULL"
336,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x13","Déjà Q",,"NULL","NULL","NULL","NULL"
337,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x14","A Matter of Perspective",,"NULL","NULL","NULL","NULL"
338,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x15","Yesterday's Enterprise",,"NULL","NULL","NULL","NULL"
339,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x16","The Offspring",,"NULL","NULL","NULL","NULL"
340,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x17","Sins of the Father",,"NULL","NULL","NULL","NULL"
341,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x18","Allegiance",,"NULL","NULL","NULL","NULL"
342,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x19","Captain's Holiday",,"NULL","NULL","NULL","NULL"
343,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x20","Tin Man",,"NULL","NULL","NULL","NULL"
344,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x21","Hollow Pursuits",,"NULL","NULL","NULL","NULL"
345,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x22","The Most Toys",,"NULL","NULL","NULL","NULL"
346,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x23","Sarek",,"NULL","NULL","NULL","NULL"
347,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x24","Ménage à Troi",,"NULL","NULL","NULL","NULL"
348,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x25","Transfigurations",,"NULL","NULL","NULL","NULL"
349,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x26","The Best of Both Worlds",,"NULL","NULL","NULL","NULL"
350,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x26","The Best of Both Worlds (1)",,"NULL","NULL","NULL","NULL"
351,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x01","The Best of Both Worlds (2)",,"NULL","NULL","NULL","NULL"
352,"SYN","Show","True",1990,"Star Trek: The Next Generation","3x26","The Best of Both Worlds, Part 1",,"NULL","NULL","NULL","NULL"
353,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x01","The Best of Both Worlds, Part 2",,"NULL","NULL","NULL","NULL"
354,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x02","Family",,"NULL","NULL","NULL","NULL"
355,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x03","Brothers",,"NULL","NULL","NULL","NULL"
356,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x04","Suddenly Human",,"NULL","NULL","NULL","NULL"
357,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x05","Remember Me",,"NULL","NULL","NULL","NULL"
358,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x06","Legacy",,"NULL","NULL","NULL","NULL"
359,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x07","Reunion",,"NULL","NULL","NULL","NULL"
360,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x08","Future Imperfect",,"NULL","NULL","NULL","NULL"
361,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x09","Final Mission",,"NULL","NULL","NULL","NULL"
362,"SYN","Show","True",1990,"Star Trek: The Next Generation","4x10","The Loss",,"NULL","NULL","NULL","NULL"
363,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x11","Data's Day",,"NULL","NULL","NULL","NULL"
364,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x12","The Wounded",,"NULL","NULL","NULL","NULL"
365,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x13","Devil's Due",,"NULL","NULL","NULL","NULL"
366,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x14","Clues",,"NULL","NULL","NULL","NULL"
367,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x15","First Contact",,"NULL","NULL","NULL","NULL"
368,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x16","Galaxy's Child",,"NULL","NULL","NULL","NULL"
369,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x17","Night Terrors",,"NULL","NULL","NULL","NULL"
370,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x18","Identity Crisis",,"NULL","NULL","NULL","NULL"
371,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x19","The Nth Degree",,"NULL","NULL","NULL","NULL"
372,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x20","Qpid",,"NULL","NULL","NULL","NULL"
373,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x21","The Drumhead",,"NULL","NULL","NULL","NULL"
374,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x22","Half a Life",,"NULL","NULL","NULL","NULL"
375,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x23","The Host",,"NULL","NULL","NULL","NULL"
376,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x24","The Mind's Eye",,"NULL","NULL","NULL","NULL"
377,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x25","In Theory",,"NULL","NULL","NULL","NULL"
378,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x26","Redemption",,"NULL","NULL","NULL","NULL"
379,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x26","Redemption (1)",,"NULL","NULL","NULL","NULL"
380,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x01","Redemption (2)",,"NULL","NULL","NULL","NULL"
381,"SYN","Show","True",1991,"Star Trek: The Next Generation","4x26","Redemption, Part 1",,"NULL","NULL","NULL","NULL"
382,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x01","Redemption, Part 2",,"NULL","NULL","NULL","NULL"
383,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x02","Darmok",,"NULL","NULL","NULL","NULL"
384,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x03","Ensign Ro",,"NULL","NULL","NULL","NULL"
385,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x04","Silicon Avatar",,"NULL","NULL","NULL","NULL"
386,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x05","Disaster",,"NULL","NULL","NULL","NULL"
387,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x06","The Game",,"NULL","NULL","NULL","NULL"
388,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x07","Unification",,"NULL","NULL","NULL","NULL"
389,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x07","Unification (1)",,"NULL","NULL","NULL","NULL"
390,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x08","Unification (2)",,"NULL","NULL","NULL","NULL"
391,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x07","Unification, Part 1",,"NULL","NULL","NULL","NULL"
392,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x08","Unification, Part 2",,"NULL","NULL","NULL","NULL"
393,"SYN","Show","True",1991,"Star Trek: The Next Generation","5x09","A Matter of Time",,"NULL","NULL","NULL","NULL"
394,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x10","New Ground",,"NULL","NULL","NULL","NULL"
395,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x11","Hero Worship",,"NULL","NULL","NULL","NULL"
396,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x12","Violations",,"NULL","NULL","NULL","NULL"
397,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x13","The Masterpiece Society",,"NULL","NULL","NULL","NULL"
398,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x14","Conundrum",,"NULL","NULL","NULL","NULL"
399,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x15","Power Play",,"NULL","NULL","NULL","NULL"
400,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x16","Ethics",,"NULL","NULL","NULL","NULL"
401,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x17","The Outcast",,"NULL","NULL","NULL","NULL"
402,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x18","Cause and Effect",,"NULL","NULL","NULL","NULL"
403,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x19","The First Duty",,"NULL","NULL","NULL","NULL"
404,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x20","Cost of Living",,"NULL","NULL","NULL","NULL"
405,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x21","The Perfect Mate",,"NULL","NULL","NULL","NULL"
406,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x22","Imaginary Friend",,"NULL","NULL","NULL","NULL"
407,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x23","I, Borg",,"NULL","NULL","NULL","NULL"
408,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x24","The Next Phase",,"NULL","NULL","NULL","NULL"
409,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x25","The Inner Light",,"NULL","NULL","NULL","NULL"
410,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x26","Time's Arrow",,"NULL","NULL","NULL","NULL"
411,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x26","Time's Arrow (1)",,"NULL","NULL","NULL","NULL"
412,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x01","Time's Arrow (2)",,"NULL","NULL","NULL","NULL"
413,"SYN","Show","True",1992,"Star Trek: The Next Generation","5x26","Time's Arrow, Part 1",,"NULL","NULL","NULL","NULL"
414,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x01","Time's Arrow, Part 2",,"NULL","NULL","NULL","NULL"
415,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x02","Realm of Fear",,"NULL","NULL","NULL","NULL"
416,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x03","Man of the People",,"NULL","NULL","NULL","NULL"
417,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x04","Relics",,"NULL","NULL","NULL","NULL"
418,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x05","Schisms",,"NULL","NULL","NULL","NULL"
419,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x06","True Q",,"NULL","NULL","NULL","NULL"
420,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x07","Rascals",,"NULL","NULL","NULL","NULL"
421,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x08","A Fistful of Datas",,"NULL","NULL","NULL","NULL"
422,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x09","The Quality of Life",,"NULL","NULL","NULL","NULL"
423,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x10","Chain of Command",,"NULL","NULL","NULL","NULL"
424,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x10","Chain of Command (1)",,"NULL","NULL","NULL","NULL"
425,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x11","Chain of Command (2)",,"NULL","NULL","NULL","NULL"
426,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x10","Chain of Command, Part 1",,"NULL","NULL","NULL","NULL"
427,"SYN","Show","True",1992,"Star Trek: The Next Generation","6x11","Chain of Command, Part 2",,"NULL","NULL","NULL","NULL"
428,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x01","Emissary (1)",,"NULL","NULL","NULL","NULL"
429,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x02","Emissary (2)",,"NULL","NULL","NULL","NULL"
430,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x01","Emissary, Part 1",,"NULL","NULL","NULL","NULL"
431,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x02","Emissary, Part 2",,"NULL","NULL","NULL","NULL"
432,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x03","Past Prologue",,"NULL","NULL","NULL","NULL"
433,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x04","A Man Alone",,"NULL","NULL","NULL","NULL"
434,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x05","Babel",,"NULL","NULL","NULL","NULL"
435,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x12","Ship in a Bottle",,"NULL","NULL","NULL","NULL"
436,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x06","Captive Pursuit",,"NULL","NULL","NULL","NULL"
437,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x13","Aquiel",,"NULL","NULL","NULL","NULL"
438,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x07","Q-Less",,"NULL","NULL","NULL","NULL"
439,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x14","Face of the Enemy",,"NULL","NULL","NULL","NULL"
440,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x08","Dax",,"NULL","NULL","NULL","NULL"
441,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x15","Tapestry",,"NULL","NULL","NULL","NULL"
442,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x09","The Passenger",,"NULL","NULL","NULL","NULL"
443,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x16","Birthright",,"NULL","NULL","NULL","NULL"
444,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x16","Birthright (1)",,"NULL","NULL","NULL","NULL"
445,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x17","Birthright (2)",,"NULL","NULL","NULL","NULL"
446,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x16","Birthright, Part 1",,"NULL","NULL","NULL","NULL"
447,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x17","Birthright, Part 2",,"NULL","NULL","NULL","NULL"
448,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x10","Move Along Home",,"NULL","NULL","NULL","NULL"
449,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x11","The Nagus",,"NULL","NULL","NULL","NULL"
450,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x18","Starship Mine",,"NULL","NULL","NULL","NULL"
451,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x19","Lessons",,"NULL","NULL","NULL","NULL"
452,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x12","Vortex",,"NULL","NULL","NULL","NULL"
453,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x13","Battle Lines",,"NULL","NULL","NULL","NULL"
454,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x14","The Storyteller",,"NULL","NULL","NULL","NULL"
455,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x20","The Chase",,"NULL","NULL","NULL","NULL"
456,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x21","Frame of Mind",,"NULL","NULL","NULL","NULL"
457,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x22","Suspicions",,"NULL","NULL","NULL","NULL"
458,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x15","Progress",,"NULL","NULL","NULL","NULL"
459,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x23","Rightful Heir",,"NULL","NULL","NULL","NULL"
460,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x16","If Wishes Were Horses",,"NULL","NULL","NULL","NULL"
461,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x24","Second Chances",,"NULL","NULL","NULL","NULL"
462,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x18","The Forsaken",,"NULL","NULL","NULL","NULL"
463,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x17","Dramatis Personae",,"NULL","NULL","NULL","NULL"
464,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x19","Duet",,"NULL","NULL","NULL","NULL"
465,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x25","Timescape",,"NULL","NULL","NULL","NULL"
466,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","1x20","In the Hands of the Prophets",,"NULL","NULL","NULL","NULL"
467,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x26","Descent",,"NULL","NULL","NULL","NULL"
468,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x26","Descent (1)",,"NULL","NULL","NULL","NULL"
469,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x01","Descent (2)",,"NULL","NULL","NULL","NULL"
470,"SYN","Show","True",1993,"Star Trek: The Next Generation","6x26","Descent, Part 1",,"NULL","NULL","NULL","NULL"
471,"SYN","Show","True",1993,"Star Trek: The Next Generation","7x01","Descent, Part 2",,"NULL","NULL","NULL","NULL"
472,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x01","The Homecoming",,"NULL","NULL","NULL","NULL"
473,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x01","The Homecoming (1)",,"NULL","NULL","NULL","NULL"
474,"SYN","Show","True",1993,"Star Trek: Deep Space Nine","2x02","The Circle",,"NULL","NULL","NULL","NULL"
